Year,Area,Sex,City,City type,Record Type,Reliability,Source Year,Value,Value Footnotes
2013,Total,Male,Oldenburg,City proper,Estimate - de jure,"Final figure, complete",2013,74987,
2013,Total,Male,OsnabrÃ_ck,City proper,Estimate - de jure,"Final figure, complete",2013,74309,
2013,Total,Male,Paderborn,City proper,Estimate - de jure,"Final figure, complete",2013,70515,
2013,Total,Male,Pforzheim,City proper,Estimate - de jure,"Final figure, complete",2013,56703,
2013,Total,Male,Potsdam,City proper,Estimate - de jure,"Final figure, complete",2013,76252,
2013,Total,Male,Recklinghausen,City proper,Estimate - de jure,"Final figure, complete",2013,55813,
2013,Total,Male,Regensburg,City proper,Estimate - de jure,"Final figure, complete",2013,65997,
2013,Total,Male,Remscheid,City proper,Estimate - de jure,"Final figure, complete",2013,53418,
2013,Total,Male,Reutlingen,City proper,Estimate - de jure,"Final figure, complete",2013,53747,
2013,Total,Male,Rostock,City proper,Estimate - de jure,"Final figure, complete",2013,99638,
2013,Total,Male,SaarbrÃ_cken,City proper,Estimate - de jure,"Final figure, complete",2013,86585,
2013,Total,Male,Solingen,City proper,Estimate - de jure,"Final figure, complete",2013,74923,
2013,Total,Male,Stuttgart,City proper,Estimate - de jure,"Final figure, complete",2013,294347,
2013,Total,Male,Trier,City proper,Estimate - de jure,"Final figure, complete",2013,51136,
2013,Total,Male,Ulm,City proper,Estimate - de jure,"Final figure, complete",2013,57523,
2013,Total,Male,Wiesbaden,City proper,Estimate - de jure,"Final figure, complete",2013,129970,
2013,Total,Male,Wolfsburg,City proper,Estimate - de jure,"Final figure, complete",2013,59878,
2013,Total,Male,Wuppertal,City proper,Estimate - de jure,"Final figure, complete",2013,165232,
2013,Total,Male,WÃ_rzburg,City proper,Estimate - de jure,"Final figure, complete",2013,58592,
2013,Total,Female,Aachen,City proper,Estimate - de jure,"Final figure, complete",2013,117198,
2013,Total,Female,Augsburg,City proper,Estimate - de jure,"Final figure, complete",2013,140642,
2013,Total,Female,Bergisch Gladbach,City proper,Estimate - de jure,"Final figure, complete",2013,56857,
2013,Total,Female,BERLIN,City proper,Estimate - de jure,"Final figure, complete",2013,1730532,
2013,Total,Female,Bielefeld,City proper,Estimate - de jure,"Final figure, complete",2013,169832,
2013,Total,Female,Bochum,City proper,Estimate - de jure,"Final figure, complete",2013,187635,
2013,Total,Female,Bonn,City proper,Estimate - de jure,"Final figure, complete",2013,163515,
2013,Total,Female,Bottrop,City proper,Estimate - de jure,"Final figure, complete",2013,60042,
2013,Total,Female,Braunschweig,City proper,Estimate - de jure,"Final figure, complete",2013,125396,
2013,Total,Female,Bremen,City proper,Estimate - de jure,"Final figure, complete",2013,280376,
2013,Total,Female,Bremerhaven,City proper,Estimate - de jure,"Final figure, complete",2013,55280,
2013,Total,Female,Chemnitz,City proper,Estimate - de jure,"Final figure, complete",2013,124505,
2013,Total,Female,Darmstadt,City proper,Estimate - de jure,"Final figure, complete",2013,73629,
2013,Total,Female,Dortmund,City proper,Estimate - de jure,"Final figure, complete",2013,293643,
2013,Total,Female,Dresden,City proper,Estimate - de jure,"Final figure, complete",2013,266479,
2013,Total,Female,Duisburg,City proper,Estimate - de jure,"Final figure, complete",2013,249288,
2013,Total,Female,DÃ_sseldorf,City proper,Estimate - de jure,"Final figure, complete",2013,308014,
2013,Total,Female,Erfurt,City proper,Estimate - de jure,"Final figure, complete",2013,105481,
2013,Total,Female,Erlangen,City proper,Estimate - de jure,"Final figure, complete",2013,53755,
2013,Total,Female,Essen,City proper,Estimate - de jure,"Final figure, complete",2013,295010,
2013,Total,Female,Frankfurt am Main,City proper,Estimate - de jure,"Final figure, complete",2013,349756,
2013,Total,Female,Freiburg im Breisgau,City proper,Estimate - de jure,"Final figure, complete",2013,114988,
2013,Total,Female,FÃ_rth,City proper,Estimate - de jure,"Final figure, complete",2013,61126,
2013,Total,Female,Gelsenkirchen,City proper,Estimate - de jure,"Final figure, complete",2013,130951,
2013,Total,Female,GÃ¶ttingen,City proper,Estimate - de jure,"Final figure, complete",2013,60466,
2013,Total,Female,Hagen,City proper,Estimate - de jure,"Final figure, complete",2013,96178,
2013,Total,Female,Halle,City proper,Estimate - de jure,"Final figure, complete",2013,121157,
2013,Total,Female,Hamburg,City proper,Estimate - de jure,"Final figure, complete",2013,892503,
2013,Total,Female,Hamm,City proper,Estimate - de jure,"Final figure, complete",2013,90308,
2013,Total,Female,Hannover,City proper,Estimate - de jure,"Final figure, complete",2013,266169,
2013,Total,Female,Heidelberg,City proper,Estimate - de jure,"Final figure, complete",2013,79017,
2013,Total,Female,Heilbronn,City proper,Estimate - de jure,"Final figure, complete",2013,59430,
2013,Total,Female,Herne,City proper,Estimate - de jure,"Final figure, complete",2013,79925,
2013,Total,Female,Ingolstadt,City proper,Estimate - de jure,"Final figure, complete",2013,64008,
2013,Total,Female,Jena,City proper,Estimate - de jure,"Final figure, complete",2013,54163,
2013,Total,Female,Karlsruhe,City proper,Estimate - de jure,"Final figure, complete",2013,147549,
2013,Total,Female,Kassel,City proper,Estimate - de jure,"Final figure, complete",2013,99983,
2013,Total,Female,Kiel,City proper,Estimate - de jure,"Final figure, complete",2013,124109,
2013,Total,Female,Koblenz,City proper,Estimate - de jure,"Final figure, complete",2013,57453,
2013,Total,Female,KÃ¶ln,City proper,Estimate - de jure,"Final figure, complete",2013,527782,
2013,Total,Female,Krefeld,City proper,Estimate - de jure,"Final figure, complete",2013,115011,
2013,Total,Female,Leipzig,City proper,Estimate - de jure,"Final figure, complete",2013,269409,
2013,Total,Female,Leverkusen,City proper,Estimate - de jure,"Final figure, complete",2013,82434,
2013,Total,Female,LÃ_beck,City proper,Estimate - de jure,"Final figure, complete",2013,110800,
2013,Total,Female,Ludwigshafen am Rhein,City proper,Estimate - de jure,"Final figure, complete",2013,81154,
2013,Total,Female,Magdeburg,City proper,Estimate - de jure,"Final figure, complete",2013,117994,
2013,Total,Female,Mainz,City proper,Estimate - de jure,"Final figure, complete",2013,105125,
2013,Total,Female,Mannheim,City proper,Estimate - de jure,"Final figure, complete",2013,149767,
2013,Total,Female,Moers,City proper,Estimate - de jure,"Final figure, complete",2013,53610,
2013,Total,Female,MÃ¶nchengladbach,City proper,Estimate - de jure,"Final figure, complete",2013,131044,
2013,Total,Female,MÃ_lheim an der Ruhr,City proper,Estimate - de jure,"Final figure, complete",2013,87336,
2013,Total,Female,MÃ_nchen,City proper,Estimate - de jure,"Final figure, complete",2013,715553,
2013,Total,Female,MÃ_nster (Westf.),City proper,Estimate - de jure,"Final figure, complete",2013,154871,
2013,Total,Female,Neuss,City proper,Estimate - de jure,"Final figure, complete",2013,78323,
2013,Total,Female,NÃ_rnberg,City proper,Estimate - de jure,"Final figure, complete",2013,256553,
2013,Total,Female,Oberhausen,City proper,Estimate - de jure,"Final figure, complete",2013,107968,
2013,Total,Female,Offenbach am Main,City proper,Estimate - de jure,"Final figure, complete",2013,59446,
2013,Total,Female,Oldenburg,City proper,Estimate - de jure,"Final figure, complete",2013,83671,
2013,Total,Female,OsnabrÃ_ck,City proper,Estimate - de jure,"Final figure, complete",2013,81316,
2013,Total,Female,Paderborn,City proper,Estimate - de jure,"Final figure, complete",2013,73060,
2013,Total,Female,Pforzheim,City proper,Estimate - de jure,"Final figure, complete",2013,59722,
2013,Total,Female,Potsdam,City proper,Estimate - de jure,"Final figure, complete",2013,83204,
2013,Total,Female,Recklinghausen,City proper,Estimate - de jure,"Final figure, complete",2013,59572,
2013,Total,Female,Regensburg,City proper,Estimate - de jure,"Final figure, complete",2013,72299,
2013,Total,Female,Remscheid,City proper,Estimate - de jure,"Final figure, complete",2013,55934,
2013,Total,Female,Reutlingen,City proper,Estimate - de jure,"Final figure, complete",2013,56934,
2013,Total,Female,Rostock,City proper,Estimate - de jure,"Final figure, complete",2013,103249,
2013,Total,Female,SaarbrÃ_cken,City proper,Estimate - de jure,"Final figure, complete",2013,90411,
2013,Total,Female,Solingen,City proper,Estimate - de jure,"Final figure, complete",2013,80393,
2013,Total,Female,Stuttgart,City proper,Estimate - de jure,"Final figure, complete",2013,303592,
2013,Total,Female,Trier,City proper,Estimate - de jure,"Final figure, complete",2013,55408,
2013,Total,Female,Ulm,City proper,Estimate - de jure,"Final figure, complete",2013,60454,
2013,Total,Female,Wiesbaden,City proper,Estimate - de jure,"Final figure, complete",2013,142666,
2013,Total,Female,Wolfsburg,City proper,Estimate - de jure,"Final figure, complete",2013,61880,
2013,Total,Female,Wuppertal,City proper,Estimate - de jure,"Final figure, complete",2013,177653,
2013,Total,Female,WÃ_rzburg,City proper,Estimate - de jure,"Final figure, complete",2013,65985,
2012,Total,Both Sexes,Aachen,City proper,Estimate - de jure,"Final figure, complete",2012,260454,
2012,Total,Both Sexes,Augsburg,City proper,Estimate - de jure,"Final figure, complete",2012,266647,
2012,Total,Both Sexes,Bergisch Gladbach,City proper,Estimate - de jure,"Final figure, complete",2012,105836,
2012,Total,Both Sexes,BERLIN,City proper,Estimate - de jure,"Final figure, complete",2012,3501872,
2012,Total,Both Sexes,Bielefeld,City proper,Estimate - de jure,"Final figure, complete",2012,323395,
2012,Total,Both Sexes,Bochum,City proper,Estimate - de jure,"Final figure, complete",2012,373976,
2012,Total,Both Sexes,Bonn,City proper,Estimate - de jure,"Final figure, complete",2012,327913,
2012,Total,Both Sexes,Bottrop,City proper,Estimate - de jure,"Final figure, complete",2012,116361,
2012,Total,Both Sexes,Braunschweig,City proper,Estimate - de jure,"Final figure, complete",2012,250556,
2012,Total,Both Sexes,Bremen,City proper,Estimate - de jure,"Final figure, complete",2012,548319,
2012,Total,Both Sexes,Bremerhaven,City proper,Estimate - de jure,"Final figure, complete",2012,112982,
2012,Total,Both Sexes,Chemnitz,City proper,Estimate - de jure,"Final figure, complete",2012,243173,
2012,Total,Both Sexes,Cottbus,City proper,Estimate - de jure,"Final figure, complete",2012,102129,
2012,Total,Both Sexes,Darmstadt,City proper,Estimate - de jure,"Final figure, complete",2012,149052,
2012,Total,Both Sexes,Dortmund,City proper,Estimate - de jure,"Final figure, complete",2012,580956,
2012,Total,Both Sexes,Dresden,City proper,Estimate - de jure,"Final figure, complete",2012,529781,
2012,Total,Both Sexes,Duisburg,City proper,Estimate - de jure,"Final figure, complete",2012,488005,
2012,Total,Both Sexes,DÃ_sseldorf,City proper,Estimate - de jure,"Final figure, complete",2012,592393,
2012,Total,Both Sexes,Erfurt,City proper,Estimate - de jure,"Final figure, complete",2012,206384,
2012,Total,Both Sexes,Erlangen,City proper,Estimate - de jure,"Final figure, complete",2012,106326,
2012,Total,Both Sexes,Essen,City proper,Estimate - de jure,"Final figure, complete",2012,573468,
2012,Total,Both Sexes,Frankfurt am Main,City proper,Estimate - de jure,"Final figure, complete",2012,691518,
2012,Total,Both Sexes,Freiburg im Breisgau,City proper,Estimate - de jure,"Final figure, complete",2012,229144,
2012,Total,Both Sexes,FÃ_rth,City proper,Estimate - de jure,"Final figure, complete",2012,116317,
2012,Total,Both Sexes,Gelsenkirchen,City proper,Estimate - de jure,"Final figure, complete",2012,256652,
2012,Total,Both Sexes,GÃ¶ttingen,City proper,Estimate - de jure,"Final figure, complete",2012,121364,
2012,Total,Both Sexes,Hagen,City proper,Estimate - de jure,"Final figure, complete",2012,187447,
2012,Total,Both Sexes,Halle,City proper,Estimate - de jure,"Final figure, complete",2012,233705,
2012,Total,Both Sexes,Hamburg,City proper,Estimate - de jure,"Final figure, complete",2012,1798836,
2012,Total,Both Sexes,Hamm,City proper,Estimate - de jure,"Final figure, complete",2012,182112,
2012,Total,Both Sexes,Hannover,City proper,Estimate - de jure,"Final figure, complete",2012,525875,
2012,Total,Both Sexes,Heidelberg,City proper,Estimate - de jure,"Final figure, complete",2012,149633,
2012,Total,Both Sexes,Heilbronn,City proper,Estimate - de jure,"Final figure, complete",2012,124257,
2012,Total,Both Sexes,Herne,City proper,Estimate - de jure,"Final figure, complete",2012,164244,
2012,Total,Both Sexes,Hildesheim,City proper,Estimate - de jure,"Final figure, complete",2012,102584,
2012,Total,Both Sexes,Ingolstadt,City proper,Estimate - de jure,"Final figure, complete",2012,126732,
2012,Total,Both Sexes,Jena,City proper,Estimate - de jure,"Final figure, complete",2012,105463,
2012,Total,Both Sexes,Karlsruhe,City proper,Estimate - de jure,"Final figure, complete",2012,297488,
2012,Total,Both Sexes,Kassel,City proper,Estimate - de jure,"Final figure, complete",2012,196496,
2012,Total,Both Sexes,Kiel,City proper,Estimate - de jure,"Final figure, complete",2012,242041,
2012,Total,Both Sexes,Koblenz,City proper,Estimate - de jure,"Final figure, complete",2012,106677,
2012,Total,Both Sexes,KÃ¶ln,City proper,Estimate - de jure,"Final figure, complete",2012,1017155,
2012,Total,Both Sexes,Krefeld,City proper,Estimate - de jure,"Final figure, complete",2012,234396,
2012,Total,Both Sexes,Leipzig,City proper,Estimate - de jure,"Final figure, complete",2012,531809,
2012,Total,Both Sexes,Leverkusen,City proper,Estimate - de jure,"Final figure, complete",2012,161195,
2012,Total,Both Sexes,LÃ_beck,City proper,Estimate - de jure,"Final figure, complete",2012,210577,
2012,Total,Both Sexes,Ludwigshafen am Rhein,City proper,Estimate - de jure,"Final figure, complete",2012,165560,
2012,Total,Both Sexes,Magdeburg,City proper,Estimate - de jure,"Final figure, complete",2012,232364,
2012,Total,Both Sexes,Mainz,City proper,Estimate - de jure,"Final figure, complete",2012,200957,
2012,Total,Both Sexes,Mannheim,City proper,Estimate - de jure,"Final figure, complete",2012,314931,
2012,Total,Both Sexes,Moers,City proper,Estimate - de jure,"Final figure, complete",2012,105102,
2012,Total,Both Sexes,MÃ¶nchengladbach,City proper,Estimate - de jure,"Final figure, complete",2012,257208,
2012,Total,Both Sexes,MÃ_lheim an der Ruhr,City proper,Estimate - de jure,"Final figure, complete",2012,167156,
2012,Total,Both Sexes,MÃ_nchen,City proper,Estimate - de jure,"Final figure, complete",2012,1378176,
2012,Total,Both Sexes,MÃ_nster (Westf.),City proper,Estimate - de jure,"Final figure, complete",2012,291754,
2012,Total,Both Sexes,Neuss,City proper,Estimate - de jure,"Final figure, complete",2012,152010,
2012,Total,Both Sexes,NÃ_rnberg,City proper,Estimate - de jure,"Final figure, complete",2012,510602,
2012,Total,Both Sexes,Oberhausen,City proper,Estimate - de jure,"Final figure, complete",2012,212568,
2012,Total,Both Sexes,Offenbach am Main,City proper,Estimate - de jure,"Final figure, complete",2012,122705,
2012,Total,Both Sexes,Oldenburg,City proper,Estimate - de jure,"Final figure, complete",2012,162481,
2012,Total,Both Sexes,OsnabrÃ_ck,City proper,Estimate - de jure,"Final figure, complete",2012,165021,
2012,Total,Both Sexes,Paderborn,City proper,Estimate - de jure,"Final figure, complete",2012,147688,
2012,Total,Both Sexes,Pforzheim,City proper,Estimate - de jure,"Final figure, complete",2012,120709,
2012,Total,Both Sexes,Potsdam,City proper,Estimate - de jure,"Final figure, complete",2012,158902,
2012,Total,Both Sexes,Recklinghausen,City proper,Estimate - de jure,"Final figure, complete",2012,117672,
2012,Total,Both Sexes,Regensburg,City proper,Estimate - de jure,"Final figure, complete",2012,136577,
2012,Total,Both Sexes,Remscheid,City proper,Estimate - de jure,"Final figure, complete",2012,109596,
2012,Total,Both Sexes,Reutlingen,City proper,Estimate - de jure,"Final figure, complete",2012,112735,
2012,Total,Both Sexes,Rostock,City proper,Estimate - de jure,"Final figure, complete",2012,204260,
2012,Total,Both Sexes,SaarbrÃ_cken,City proper,Estimate - de jure,"Final figure, complete",2012,176135,
